,Date,Time,Race,Gender,Body_Size,Age_Range,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,Temperature,humidity,windspeed,conditions,Formatted_Date,Datetime,isRain,DayOfWeek,HourInDay
718,21/01/2016,7:29:32,foreigner,female,moderate,18.0,baby,big,red,traditional,purple,short_sleeve,green,long,blankets,3,9,yes,23.0,0.0,7.0,3.073909978,101.6123345,3.0,Subang Jaya,Selangor,46150,26.0,83.28,0.3,Partially cloudy,2016-01-21,2016-01-21 07:29:32,False,3,7
719,23/12/2015,19:48:25,indian,male,moderate,50.0,toddler,small,brown,formal,black,short_sleeve,blue,long,blankets,6,10,no,25.0,2.0,7.0,3.083211066,101.6371783,2.0,Petaling Jaya,Selangor,46050,30.1,69.98,12.8,Partially cloudy,2015-12-23,2015-12-23 19:48:25,False,2,19
720,07/01/2016,7:54:18,malay,male,moderate,36.0,toddler,big,grey,formal,green,long_sleeve,green,short,clothes,6,10,no,47.0,4.0,7.0,3.055050196,101.6001431,3.0,Subang Jaya,Selangor,47200,25.1,93.39,4.1,Partially cloudy,2016-01-07,2016-01-07 07:54:18,False,3,7
721,05/01/2016,20:44:09,chinese,female,thin,22.0,baby,big,purple,formal,green,long_sleeve,red,long,clothes,4,9,yes,21.0,0.0,15.0,3.153676658,101.5646247,3.0,Petaling Jaya,Selangor,47810,25.2,88.67,5.4,"Rain, Overcast",2016-01-05,2016-01-05 20:44:09,True,1,20
722,31/12/2015,14:35:16,indian,female,thin,49.0,no_kids,big,white,formal,purple,short_sleeve,orange,short,clothes,5,8,no,30.0,3.0,17.0,3.141365937,101.5801261,1.0,Petaling Jaya,Selangor,47810,33.0,49.14,5.4,Partially cloudy,2015-12-31,2015-12-31 14:35:16,False,3,14
723,08/12/2015,12:26:21,foreigner,female,moderate,40.0,toddler,small,purple,traditional,orange,short_sleeve,brown,short,clothes,5,8,yes,26.0,3.0,19.0,3.066166923,101.5880387,1.0,Subang Jaya,Selangor,47500,31.0,66.55,9.2,Partially cloudy,2015-12-08,2015-12-08 12:26:21,False,1,12
724,27/02/2016,6:45:54,malay,female,moderate,18.0,baby,small,black,casual,grey,short_sleeve,black,long,blankets,5,10,no,47.0,2.0,20.0,3.05164576,101.6212177,2.0,Subang Jaya,Selangor,47170,25.0,78.5,3.6,Partially cloudy,2016-02-27,2016-02-27 06:45:54,False,5,6
725,27/02/2016,17:59:11,indian,female,thin,21.0,toddler,big,brown,traditional,blue,short_sleeve,pink,long,clothes,5,8,no,60.0,2.0,13.0,3.093784743,101.6586764,3.0,Petaling Jaya,Selangor,46000,31.8,59.9,14.6,Partially cloudy,2016-02-27,2016-02-27 17:59:11,False,5,17
726,16/12/2015,16:39:09,malay,female,fat,31.0,young,small,red,traditional,red,long_sleeve,blue,short,blankets,6,10,no,43.0,3.0,7.0,3.06219528,101.6484976,1.0,Kuala Lumpur,Kuala Lumpur,47180,26.6,77.56,8.2,Partially cloudy,2015-12-16,2015-12-16 16:39:09,False,2,16
727,11/12/2015,1:51:03,indian,male,fat,55.0,toddler,big,white,formal,black,long_sleeve,white,long,clothes,3,7,no,36.0,3.0,13.0,3.115964584,101.5684501,2.0,Petaling Jaya,Selangor,40250,25.0,99.98,0.0,Partially cloudy,2015-12-11,2015-12-11 01:51:03,False,4,1
728,20/12/2015,17:27:17,indian,male,moderate,34.0,young,big,brown,casual,purple,short_sleeve,yellow,long,blankets,4,7,no,48.0,3.0,15.0,3.164095317,101.5677647,1.0,Petaling Jaya,Selangor,47810,29.8,70.07,14.7,Partially cloudy,2015-12-20,2015-12-20 17:27:17,False,6,17
729,16/02/2016,16:21:36,chinese,male,moderate,44.0,toddler,big,green,traditional,brown,short_sleeve,orange,long,blankets,5,8,yes,20.0,5.0,20.0,3.135840107,101.581584,3.0,Petaling Jaya,Selangor,47410,34.0,46.71,3.6,Partially cloudy,2016-02-16,2016-02-16 16:21:36,False,1,16
730,26/01/2016,10:08:03,malay,female,thin,28.0,no_kids,big,green,casual,orange,short_sleeve,green,short,clothes,6,10,yes,32.0,2.0,19.0,3.109401267,101.6153466,3.0,Petaling Jaya,Selangor,47300,29.9,62.64,9.7,Partially cloudy,2016-01-26,2016-01-26 10:08:03,False,1,10
731,19/12/2015,19:47:07,chinese,male,fat,48.0,toddler,small,purple,traditional,red,long_sleeve,blue,short,clothes,5,7,yes,32.0,0.0,21.0,3.172636478,101.5856314,1.0,Petaling Jaya,Selangor,47810,25.0,94.02,1.9,Partially cloudy,2015-12-19,2015-12-19 19:47:07,False,5,19
732,10/02/2016,20:41:23,chinese,female,thin,37.0,no_kids,big,blue,casual,brown,short_sleeve,blue,short,clothes,5,7,no,54.0,4.0,18.0,3.101147071,101.5768851,2.0,Shah Alam,Selangor,40250,29.8,71.28,1.8,Partially cloudy,2016-02-10,2016-02-10 20:41:23,False,2,20
733,30/01/2016,16:55:17,indian,male,fat,32.0,baby,small,red,casual,black,short_sleeve,orange,short,blankets,6,7,no,15.0,2.0,10.0,3.09522436,101.5692856,1.0,Shah Alam,Selangor,40250,34.0,52.9,9.4,Partially cloudy,2016-01-30,2016-01-30 16:55:17,False,5,16
734,25/12/2015,15:44:33,foreigner,female,moderate,29.0,young,small,green,traditional,grey,short_sleeve,brown,long,clothes,3,8,yes,42.0,1.0,12.0,3.122700643,101.6139264,3.0,Petaling Jaya,Selangor,57300,31.1,70.37,9.5,Partially cloudy,2015-12-25,2015-12-25 15:44:33,False,4,15
735,02/01/2016,17:34:05,chinese,male,thin,23.0,toddler,big,purple,traditional,yellow,long_sleeve,pink,short,clothes,3,9,no,26.0,0.0,13.0,3.13281834,101.5800529,1.0,Petaling Jaya,Selangor,47410,31.1,61.13,16.5,Partially cloudy,2016-01-02,2016-01-02 17:34:05,False,5,17
736,09/01/2016,2:01:48,malay,male,moderate,24.0,young,small,purple,traditional,black,long_sleeve,black,short,clothes,3,7,no,58.0,3.0,20.0,3.107148746,101.5605944,3.0,Shah Alam,Selangor,40150,26.8,88.52,3.6,Partially cloudy,2016-01-09,2016-01-09 02:01:48,False,5,2
737,17/12/2015,15:46:29,indian,male,thin,37.0,young,small,black,casual,red,long_sleeve,black,long,blankets,5,9,yes,43.0,4.0,11.0,3.054457122,101.588201,3.0,Subang Jaya,Selangor,47200,30.9,62.94,9.6,Overcast,2015-12-17,2015-12-17 15:46:29,False,3,15
738,22/01/2016,10:45:12,chinese,male,fat,26.0,young,big,blue,formal,black,long_sleeve,black,long,clothes,6,8,yes,27.0,4.0,18.0,3.114780021,101.6277015,1.0,Petaling Jaya,Selangor,57300,29.0,74.28,3.9,Partially cloudy,2016-01-22,2016-01-22 10:45:12,False,4,10
739,29/02/2016,2:57:35,foreigner,female,thin,24.0,toddler,small,yellow,casual,orange,short_sleeve,green,long,blankets,6,10,yes,33.0,5.0,17.0,3.15100047,101.5977095,2.0,Petaling Jaya,Selangor,47810,25.2,95.06,0.2,"Rain, Partially cloudy",2016-02-29,2016-02-29 02:57:35,True,0,2
740,19/02/2016,10:14:01,indian,male,thin,40.0,no_kids,big,black,formal,red,short_sleeve,green,long,blankets,5,9,no,39.0,0.0,16.0,3.15058831,101.6312683,3.0,Kuala Lumpur,Kuala Lumpur,60000,29.0,74.29,3.9,Partially cloudy,2016-02-19,2016-02-19 10:14:01,False,4,10
741,16/01/2016,8:57:01,indian,female,thin,33.0,baby,big,brown,formal,yellow,short_sleeve,pink,long,blankets,4,7,no,34.0,1.0,18.0,3.134041369,101.5709148,3.0,Petaling Jaya,Selangor,47410,25.8,94.49,0.0,Partially cloudy,2016-01-16,2016-01-16 08:57:01,False,5,8
742,23/02/2016,0:25:37,indian,female,moderate,54.0,young,big,black,formal,black,short_sleeve,grey,long,clothes,6,9,no,15.0,2.0,9.0,3.087648135,101.611315,1.0,Petaling Jaya,Selangor,46150,27.0,83.25,0.4,Partially cloudy,2016-02-23,2016-02-23 00:25:37,False,1,0
743,24/12/2015,13:02:24,foreigner,female,thin,48.0,baby,small,green,casual,black,long_sleeve,pink,long,blankets,3,8,no,51.0,3.0,10.0,3.158426295,101.5978674,3.0,Petaling Jaya,Selangor,46800,28.1,78.69,1.9,Partially cloudy,2015-12-24,2015-12-24 13:02:24,False,3,13
744,16/12/2015,4:33:28,indian,male,moderate,35.0,baby,big,brown,traditional,green,long_sleeve,blue,long,blankets,3,10,yes,47.0,5.0,21.0,3.179005017,101.6248615,2.0,Kuala Lumpur,Kuala Lumpur,52200,25.0,94.19,3.7,Partially cloudy,2015-12-16,2015-12-16 04:33:28,False,2,4
745,14/01/2016,20:07:07,indian,female,moderate,44.0,no_kids,big,red,traditional,brown,short_sleeve,black,long,blankets,5,9,no,11.0,2.0,8.0,3.091116794,101.6141533,2.0,Petaling Jaya,Selangor,47300,27.0,83.05,0.6,"Rain, Partially cloudy",2016-01-14,2016-01-14 20:07:07,True,3,20
746,22/02/2016,8:39:23,indian,male,moderate,29.0,no_kids,big,black,formal,orange,short_sleeve,blue,short,clothes,4,9,no,46.0,4.0,16.0,3.099450995,101.6502585,1.0,Petaling Jaya,Selangor,46000,24.0,88.46,3.3,Partially cloudy,2016-02-22,2016-02-22 08:39:23,False,0,8
747,25/01/2016,9:16:53,chinese,male,fat,42.0,no_kids,big,black,casual,yellow,long_sleeve,black,long,blankets,4,7,no,57.0,4.0,20.0,3.055544352,101.5799049,2.0,Subang Jaya,Selangor,47610,29.0,62.27,8.0,Partially cloudy,2016-01-25,2016-01-25 09:16:53,False,0,9
748,28/12/2015,16:17:12,foreigner,female,moderate,25.0,toddler,small,purple,traditional,yellow,short_sleeve,purple,short,blankets,3,10,no,18.0,2.0,17.0,3.062024235,101.6393036,3.0,Subang Jaya,Selangor,47170,27.8,79.92,2.0,Partially cloudy,2015-12-28,2015-12-28 16:17:12,False,0,16
749,15/01/2016,15:29:57,foreigner,female,thin,58.0,no_kids,big,yellow,casual,white,short_sleeve,blue,long,blankets,4,9,yes,33.0,2.0,15.0,3.074725203,101.6328383,3.0,Petaling Jaya,Selangor,46150,31.9,66.89,13.0,Partially cloudy,2016-01-15,2016-01-15 15:29:57,False,4,15
750,20/02/2016,11:45:59,malay,male,thin,49.0,toddler,big,green,traditional,grey,short_sleeve,black,short,clothes,4,10,yes,48.0,1.0,12.0,3.12451658,101.641837,1.0,Petaling Jaya,Selangor,47350,29.7,70.48,10.8,Partially cloudy,2016-02-20,2016-02-20 11:45:59,False,5,11
751,26/02/2016,22:35:24,foreigner,female,fat,19.0,young,big,green,casual,orange,short_sleeve,orange,long,clothes,3,10,yes,57.0,1.0,7.0,3.182751971,101.5722132,2.0,Shah Alam,Selangor,47930,28.0,74.3,0.1,Partially cloudy,2016-02-26,2016-02-26 22:35:24,False,4,22
752,28/12/2015,20:44:16,indian,female,thin,32.0,baby,small,yellow,traditional,brown,long_sleeve,green,short,clothes,3,7,yes,13.0,5.0,19.0,3.069260893,101.6218555,1.0,Subang Jaya,Selangor,46150,26.1,88.03,3.7,"Rain, Partially cloudy",2015-12-28,2015-12-28 20:44:16,True,0,20
753,16/02/2016,15:28:22,indian,male,thin,24.0,toddler,big,pink,casual,brown,short_sleeve,white,long,blankets,6,9,yes,11.0,3.0,21.0,3.053925996,101.6405188,3.0,Subang Jaya,Selangor,47180,34.1,46.74,8.7,Partially cloudy,2016-02-16,2016-02-16 15:28:22,False,1,15
754,18/01/2016,18:21:57,indian,female,fat,40.0,young,small,orange,casual,black,short_sleeve,blue,long,clothes,3,9,yes,31.0,2.0,18.0,3.099661387,101.5974164,3.0,Petaling Jaya,Selangor,47302,26.1,93.72,5.6,Partially cloudy,2016-01-18,2016-01-18 18:21:57,False,0,18
755,26/02/2016,15:57:33,indian,female,moderate,29.0,baby,small,pink,casual,red,short_sleeve,pink,short,blankets,6,9,yes,16.0,1.0,21.0,3.125920796,101.5915621,1.0,Petaling Jaya,Selangor,47410,35.0,39.14,11.2,Partially cloudy,2016-02-26,2016-02-26 15:57:33,False,4,15
756,06/12/2015,20:36:44,indian,male,thin,55.0,toddler,small,yellow,formal,red,short_sleeve,brown,short,clothes,4,9,no,35.0,3.0,9.0,3.089393945,101.5774385,3.0,Shah Alam,Selangor,40250,25.1,94.18,3.6,"Rain, Partially cloudy",2015-12-06,2015-12-06 20:36:44,True,6,20
757,29/12/2015,11:56:40,indian,female,thin,39.0,baby,small,purple,casual,orange,long_sleeve,blue,long,clothes,3,8,yes,26.0,1.0,19.0,3.14564502,101.635492,2.0,Kuala Lumpur,Kuala Lumpur,60000,30.9,58.47,11.6,Partially cloudy,2015-12-29,2015-12-29 11:56:40,False,1,11
758,04/02/2016,20:34:15,malay,female,fat,30.0,no_kids,big,white,casual,brown,short_sleeve,orange,long,clothes,6,10,no,18.0,2.0,21.0,3.130766241,101.5806381,3.0,Petaling Jaya,Selangor,47410,26.8,90.1,3.6,"Rain, Partially cloudy",2016-02-04,2016-02-04 20:34:15,True,3,20
759,07/02/2016,7:21:00,chinese,male,moderate,23.0,young,small,blue,formal,purple,long_sleeve,green,long,blankets,6,9,no,20.0,2.0,20.0,3.142411414,101.5725863,3.0,Petaling Jaya,Selangor,47810,25.0,94.17,1.8,Partially cloudy,2016-02-07,2016-02-07 07:21:00,False,6,7
760,24/02/2016,8:55:35,foreigner,female,thin,40.0,toddler,small,brown,traditional,black,long_sleeve,grey,short,clothes,3,9,no,30.0,2.0,17.0,3.167073943,101.6022975,1.0,Petaling Jaya,Selangor,46800,25.0,89.29,0.0,Partially cloudy,2016-02-24,2016-02-24 08:55:35,False,2,8
761,18/01/2016,6:16:32,indian,male,moderate,25.0,toddler,big,orange,traditional,black,long_sleeve,red,long,blankets,6,9,no,12.0,2.0,10.0,3.128212662,101.6235168,2.0,Petaling Jaya,Selangor,47400,25.0,94.19,0.2,Partially cloudy,2016-01-18,2016-01-18 06:16:32,False,0,6
762,28/02/2016,11:49:03,chinese,male,thin,54.0,toddler,big,blue,formal,black,short_sleeve,red,long,clothes,6,10,yes,50.0,5.0,8.0,3.087815467,101.589889,1.0,Shah Alam,Selangor,43701,31.8,56.35,7.9,Partially cloudy,2016-02-28,2016-02-28 11:49:03,False,6,11
763,10/02/2016,3:13:33,chinese,female,moderate,47.0,toddler,small,blue,formal,red,short_sleeve,blue,long,blankets,6,8,no,53.0,1.0,11.0,3.111577296,101.6206295,1.0,Petaling Jaya,Selangor,46300,27.0,88.25,3.8,Partially cloudy,2016-02-10,2016-02-10 03:13:33,False,2,3
764,02/12/2015,7:23:14,indian,male,thin,53.0,baby,small,black,casual,purple,short_sleeve,blue,long,clothes,3,7,yes,25.0,1.0,21.0,3.058551002,101.6473824,3.0,Subang Jaya,Selangor,47180,25.0,94.19,2.0,Partially cloudy,2015-12-02,2015-12-02 07:23:14,False,2,7
765,02/12/2015,18:13:15,chinese,female,moderate,48.0,young,big,brown,traditional,orange,long_sleeve,blue,long,clothes,6,7,yes,36.0,4.0,20.0,3.099922372,101.5776406,2.0,Shah Alam,Selangor,40250,30.0,70.44,5.4,Partially cloudy,2015-12-02,2015-12-02 18:13:15,False,2,18
766,16/02/2016,8:24:10,foreigner,male,fat,41.0,toddler,small,blue,formal,green,long_sleeve,blue,short,blankets,4,8,yes,27.0,4.0,20.0,3.089878842,101.6244378,1.0,Petaling Jaya,Selangor,47300,24.9,93.0,2.4,Partially cloudy,2016-02-16,2016-02-16 08:24:10,False,1,8
767,20/01/2016,22:10:06,chinese,male,thin,60.0,young,big,yellow,traditional,green,short_sleeve,red,short,clothes,5,10,no,29.0,5.0,8.0,3.060981167,101.5939634,2.0,Subang Jaya,Selangor,47600,28.9,79.05,4.1,Partially cloudy,2016-01-20,2016-01-20 22:10:06,False,2,22
768,20/12/2015,21:17:47,chinese,female,moderate,57.0,toddler,small,black,traditional,pink,short_sleeve,blue,short,clothes,6,8,no,47.0,1.0,8.0,3.154227558,101.558332,2.0,Petaling Jaya,Selangor,47820,27.0,78.81,5.4,Partially cloudy,2015-12-20,2015-12-20 21:17:47,False,6,21
769,15/01/2016,22:08:40,foreigner,female,thin,21.0,no_kids,big,red,formal,black,short_sleeve,blue,short,blankets,4,9,no,51.0,2.0,7.0,3.074635667,101.6236249,1.0,Petaling Jaya,Selangor,46150,26.0,93.84,0.2,Overcast,2016-01-15,2016-01-15 22:08:40,False,4,22
770,19/02/2016,13:07:14,chinese,male,moderate,20.0,no_kids,big,green,formal,red,short_sleeve,black,long,clothes,5,7,yes,53.0,5.0,15.0,3.115707147,101.5591738,1.0,Shah Alam,Selangor,40150,33.0,52.53,7.6,Partially cloudy,2016-02-19,2016-02-19 13:07:14,False,4,13
771,13/01/2016,7:13:27,indian,male,moderate,18.0,baby,big,brown,traditional,yellow,short_sleeve,blue,long,clothes,6,10,no,17.0,0.0,19.0,3.097378157,101.62078,3.0,Petaling Jaya,Selangor,47300,25.0,93.94,0.2,Partially cloudy,2016-01-13,2016-01-13 07:13:27,False,2,7
772,06/02/2016,3:33:56,malay,male,thin,18.0,young,big,orange,formal,brown,short_sleeve,purple,long,clothes,5,8,no,27.0,4.0,10.0,3.182313551,101.5776348,1.0,Shah Alam,Selangor,47930,26.0,94.32,1.9,Partially cloudy,2016-02-06,2016-02-06 03:33:56,False,5,3
773,09/12/2015,22:09:10,malay,male,thin,44.0,no_kids,small,yellow,traditional,grey,long_sleeve,grey,long,clothes,6,8,no,60.0,5.0,18.0,3.0695702,101.5938561,2.0,Subang Jaya,Selangor,47500,25.0,94.19,1.9,Partially cloudy,2015-12-09,2015-12-09 22:09:10,False,2,22
774,22/02/2016,22:53:45,chinese,male,moderate,41.0,baby,big,pink,traditional,pink,long_sleeve,pink,long,blankets,4,10,yes,28.0,0.0,18.0,3.123080845,101.6247687,1.0,Petaling Jaya,Selangor,57300,27.0,83.68,0.0,Partially cloudy,2016-02-22,2016-02-22 22:53:45,False,0,22
775,16/01/2016,5:59:15,chinese,female,thin,51.0,baby,big,green,traditional,black,long_sleeve,orange,short,clothes,6,7,no,53.0,3.0,11.0,3.097534831,101.5798561,1.0,Shah Alam,Selangor,40250,25.2,97.6,3.5,Partially cloudy,2016-01-16,2016-01-16 05:59:15,False,5,5
776,03/02/2016,18:59:09,indian,female,moderate,28.0,young,big,pink,formal,purple,short_sleeve,blue,long,clothes,3,8,no,29.0,4.0,20.0,3.049749365,101.5752218,2.0,Subang Jaya,Selangor,47610,29.1,74.48,16.2,Partially cloudy,2016-02-03,2016-02-03 18:59:09,False,2,18
777,21/12/2015,15:33:40,foreigner,female,moderate,31.0,toddler,small,red,traditional,blue,long_sleeve,orange,long,blankets,5,8,no,25.0,2.0,13.0,3.062494178,101.5812639,1.0,Subang Jaya,Selangor,47610,32.9,59.73,18.2,Partially cloudy,2015-12-21,2015-12-21 15:33:40,False,0,15
778,06/12/2015,16:44:18,chinese,male,moderate,44.0,young,big,green,casual,purple,short_sleeve,yellow,long,clothes,6,8,yes,19.0,0.0,20.0,3.092395969,101.5644372,3.0,Shah Alam,Selangor,40250,31.0,70.52,16.5,Partially cloudy,2015-12-06,2015-12-06 16:44:18,False,6,16
779,24/02/2016,14:43:30,indian,male,moderate,39.0,young,small,white,casual,grey,short_sleeve,orange,short,clothes,4,9,yes,38.0,3.0,14.0,3.103586281,101.5735923,1.0,Shah Alam,Selangor,40250,33.9,44.35,5.5,Partially cloudy,2016-02-24,2016-02-24 14:43:30,False,2,14
780,25/12/2015,20:51:28,foreigner,female,fat,39.0,baby,big,white,formal,blue,long_sleeve,red,short,blankets,5,10,yes,53.0,2.0,12.0,3.127173484,101.5952475,3.0,Petaling Jaya,Selangor,47410,25.2,92.79,3.7,"Rain, Overcast",2015-12-25,2015-12-25 20:51:28,True,4,20
781,03/12/2015,6:01:28,indian,female,fat,22.0,toddler,big,purple,casual,blue,short_sleeve,black,short,clothes,4,8,no,31.0,3.0,14.0,3.13500596,101.6362688,1.0,Kuala Lumpur,Kuala Lumpur,47308,24.0,94.15,2.0,Partially cloudy,2015-12-03,2015-12-03 06:01:28,False,3,6
782,10/02/2016,5:27:01,malay,male,thin,23.0,no_kids,small,grey,formal,black,short_sleeve,grey,long,blankets,3,9,no,24.0,5.0,9.0,3.060429971,101.5957214,2.0,Subang Jaya,Selangor,47200,26.8,84.97,0.8,Partially cloudy,2016-02-10,2016-02-10 05:27:01,False,2,5
783,14/02/2016,1:49:31,indian,female,thin,52.0,no_kids,big,blue,casual,brown,short_sleeve,blue,long,clothes,4,10,no,56.0,0.0,16.0,3.180444121,101.5565652,3.0,Shah Alam,Selangor,40160,27.0,83.68,3.6,Partially cloudy,2016-02-14,2016-02-14 01:49:31,False,6,1
784,29/12/2015,17:32:55,indian,male,fat,20.0,baby,big,pink,casual,black,short_sleeve,pink,short,blankets,5,9,yes,44.0,5.0,11.0,3.110717347,101.6046235,1.0,Petaling Jaya,Selangor,47301,33.0,46.66,11.2,Partially cloudy,2015-12-29,2015-12-29 17:32:55,False,1,17
785,04/02/2016,12:50:30,foreigner,female,thin,35.0,young,small,purple,formal,blue,short_sleeve,brown,long,blankets,3,10,yes,21.0,0.0,19.0,3.159741859,101.5862198,2.0,Petaling Jaya,Selangor,47810,30.0,66.14,5.5,Partially cloudy,2016-02-04,2016-02-04 12:50:30,False,3,12
786,19/02/2016,20:31:15,malay,male,fat,39.0,no_kids,big,orange,traditional,red,long_sleeve,orange,short,clothes,4,10,yes,44.0,4.0,15.0,3.153332989,101.556554,1.0,Shah Alam,Selangor,47820,26.1,86.66,1.8,"Rain, Partially cloudy",2016-02-19,2016-02-19 20:31:15,True,4,20
787,21/02/2016,12:13:14,malay,female,fat,59.0,toddler,big,yellow,traditional,green,short_sleeve,black,long,clothes,4,10,no,20.0,3.0,12.0,3.114995984,101.5892163,3.0,Petaling Jaya,Selangor,47301,32.0,38.27,13.0,Partially cloudy,2016-02-21,2016-02-21 12:13:14,False,6,12
788,15/12/2015,12:16:23,indian,male,moderate,52.0,toddler,small,red,traditional,grey,long_sleeve,pink,short,clothes,6,8,no,33.0,4.0,7.0,3.157650042,101.5978296,3.0,Shah Alam,Selangor,47820,31.0,62.68,3.6,Partially cloudy,2015-12-15,2015-12-15 12:16:23,False,1,12
789,22/12/2015,5:50:55,chinese,male,thin,18.0,baby,small,brown,formal,yellow,short_sleeve,brown,long,clothes,6,10,yes,48.0,2.0,20.0,3.058437793,101.629289,1.0,Subang Jaya,Selangor,47170,24.9,93.07,3.6,Partially cloudy,2015-12-22,2015-12-22 05:50:55,False,1,5
790,08/02/2016,7:22:33,foreigner,female,thin,31.0,young,small,yellow,formal,yellow,long_sleeve,blue,long,clothes,6,10,no,11.0,0.0,18.0,3.050824239,101.5907712,2.0,Subang Jaya,Selangor,47200,24.0,88.22,1.7,Partially cloudy,2016-02-08,2016-02-08 07:22:33,False,0,7
791,03/01/2016,12:31:47,chinese,male,thin,44.0,no_kids,small,brown,casual,orange,short_sleeve,black,short,blankets,3,10,no,45.0,5.0,8.0,3.116014608,101.6327245,3.0,Petaling Jaya,Selangor,46400,32.0,62.88,3.7,Partially cloudy,2016-01-03,2016-01-03 12:31:47,False,6,12
792,03/12/2015,4:33:18,foreigner,female,moderate,50.0,young,small,pink,formal,purple,short_sleeve,yellow,long,clothes,3,9,yes,21.0,3.0,19.0,3.091117907,101.5670491,1.0,Shah Alam,Selangor,40250,25.0,94.12,3.6,Partially cloudy,2015-12-03,2015-12-03 04:33:18,False,3,4
793,28/12/2015,17:54:15,chinese,female,moderate,18.0,no_kids,small,brown,traditional,blue,short_sleeve,blue,short,blankets,4,8,yes,46.0,1.0,8.0,3.159948135,101.557339,1.0,Petaling Jaya,Selangor,47810,27.0,82.95,3.6,Partially cloudy,2015-12-28,2015-12-28 17:54:15,False,0,17
794,20/12/2015,14:20:32,malay,female,moderate,28.0,young,small,red,casual,black,long_sleeve,black,long,blankets,4,10,yes,34.0,0.0,21.0,3.16638169,101.5672963,3.0,Petaling Jaya,Selangor,47810,30.9,66.76,11.1,Partially cloudy,2015-12-20,2015-12-20 14:20:32,False,6,14
795,16/12/2015,23:24:44,foreigner,male,moderate,59.0,no_kids,small,yellow,traditional,yellow,long_sleeve,blue,short,clothes,5,10,no,13.0,4.0,14.0,3.06593942,101.5734484,3.0,Subang Jaya,Selangor,47610,24.9,80.02,0.3,Partially cloudy,2015-12-16,2015-12-16 23:24:44,False,2,23
796,10/02/2016,7:09:04,malay,female,thin,57.0,young,small,grey,casual,grey,short_sleeve,red,long,blankets,4,10,yes,45.0,5.0,18.0,3.068982138,101.6381871,2.0,Subang Jaya,Selangor,41100,26.0,87.74,2.4,Partially cloudy,2016-02-10,2016-02-10 07:09:04,False,2,7
797,30/12/2015,1:31:09,chinese,male,fat,26.0,toddler,big,yellow,casual,purple,long_sleeve,purple,long,clothes,6,9,no,36.0,3.0,7.0,3.158029787,101.573782,2.0,Petaling Jaya,Selangor,47810,26.0,78.61,1.9,Partially cloudy,2015-12-30,2015-12-30 01:31:09,False,2,1
798,05/01/2016,17:05:11,chinese,female,fat,19.0,no_kids,small,yellow,casual,black,long_sleeve,grey,short,clothes,4,7,no,24.0,3.0,11.0,3.064167798,101.615291,2.0,Subang Jaya,Selangor,41100,30.9,71.69,11.2,Partially cloudy,2016-01-05,2016-01-05 17:05:11,False,1,17
799,18/01/2016,8:12:10,malay,female,moderate,57.0,baby,big,white,casual,black,long_sleeve,pink,long,blankets,3,8,no,57.0,3.0,14.0,3.143076345,101.6139067,2.0,Petaling Jaya,Selangor,47800,25.1,97.56,0.0,Partially cloudy,2016-01-18,2016-01-18 08:12:10,False,0,8
800,19/01/2016,12:05:29,foreigner,female,moderate,42.0,young,small,grey,casual,blue,long_sleeve,orange,short,blankets,3,10,yes,41.0,0.0,13.0,3.052768349,101.635232,3.0,Subang Jaya,Selangor,47100,32.0,62.71,5.4,Partially cloudy,2016-01-19,2016-01-19 12:05:29,False,1,12
