Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Formatted_Date,Datetime
28/11/2015,13:01:41,malay,female,fat,52.0,no,no_kids,big,red,formal,red,,black,long,,6,8,,57.0,5.0,10.0,2.918930577,101.6994197,3.0,Putrajaya,Putrajaya,62150,30.3,35.2,23.7,67.81,0.0,0,,0.0,0.0,,6.3,178.0,,89.0,10.0,406.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 13:01:41
28/11/2015,13:01:41,indian,,fat,51.0,,no_kids,big,,casual,black,short_sleeve,blue_jeans,long,clothes,6,7,,45.0,5.0,16.0,2.9049017,101.7274926,2.0,Sepang,Selangor,63450,30.2,35.2,23.8,68.4,0.0,0,,0.0,0.0,,6.6,174.0,,89.0,10.0,406.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 13:01:41
28/11/2015,13:01:41,chinese,male,moderate,49.0,no,no_kids,big,white,casual,white,short_sleeve,black,short,clothes,6,8,yes,18.0,3.0,17.0,2.916256362,101.6290349,1.0,Sepang,Selangor,63000,30.4,35.3,23.6,67.01,0.0,0,,0.0,0.0,,5.9,184.0,,89.0,10.0,406.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 13:01:41
28/11/2015,13:56:34,indian,,moderate,40.0,yes,young,big,blue,casual,white,short_sleeve,black,long,clothes,4,7,no,28.0,0.0,16.0,2.924212207,101.7376962,1.0,Sepang,Selangor,63450,30.3,35.2,23.7,67.94,0.0,0,,0.0,0.0,,6.4,177.0,,89.0,10.0,406.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 13:56:34
28/11/2015,14:50:23,malay,female,fat,46.0,no,no_kids,big,black,casual,orange,long sleeve,white,long,clothes,6,9,no,35.0,4.0,14.0,2.921514148,101.688213,1.0,Putrajaya,Putrajaya,62100,31.2,37.1,24.3,66.66,0.0,0,,0.0,0.0,,6.3,124.0,1009.6,89.0,10.8,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:50:23
28/11/2015,14:50:23,chinese,male,fat,,no,no_kids,big,blue,casual,white,short_sleeve,black,short,clothes,3,9,yes,60.0,5.0,16.0,2.931629399,101.6633854,3.0,Sepang,Selangor,61250,31.3,37.1,24.1,65.85,0.0,0,,0.0,0.0,,5.9,113.0,1009.7,89.0,11.0,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:50:23
28/11/2015,14:53:57,chinese,female,moderate,52.0,no,no_kids,big,white,casual,,short_sleeve,blue_jeans,short,clothes,4,7,no,19.0,1.0,19.0,2.968009855,101.722093,1.0,Sepang,Selangor,62502,31.3,37.0,24.0,65.33,0.0,0,,0.0,0.0,,5.7,105.0,1009.7,89.0,11.2,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:53:57
28/11/2015,14:53:57,indian,female,fat,55.0,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,9,no,26.0,2.0,11.0,2.956438008,101.6908981,2.0,Putrajaya,Putrajaya,61250,31.3,37.0,24.0,65.29,0.0,0,,0.0,0.0,,5.7,104.0,1009.7,89.0,11.2,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:53:57
28/11/2015,14:56:42,indian,female,fat,,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,,38.0,3.0,14.0,2.96084098,101.6828673,3.0,Putrajaya,Putrajaya,62300,31.4,37.0,24.0,64.97,0.0,0,,0.0,0.0,,5.6,100.0,1009.7,89.0,11.2,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:56:42
28/11/2015,14:56:42,indian,female,fat,41.0,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,4,7,no,20.0,1.0,10.0,2.935683436,101.6870614,,Putrajaya,Putrajaya,62250,31.3,37.1,24.2,66.07,0.0,0,,0.0,0.0,,6.0,116.0,1009.7,89.0,11.0,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:56:42
28/11/2015,14:56:42,indian,female,moderate,44.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,36.0,3.0,9.0,2.919716262,101.7380717,1.0,Sepang,Selangor,63450,31.1,37.2,24.4,67.23,0.0,0,,0.0,0.0,,6.5,132.0,1009.6,89.0,10.7,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:56:42
28/11/2015,14:56:42,indian,,fat,,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,10,no,55.0,4.0,13.0,2.921243909,101.6519831,2.0,Sepang,Selangor,63000,31.2,37.1,24.2,66.09,0.0,0,,0.0,0.0,,6.0,116.0,1009.7,89.0,11.0,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:56:42
28/11/2015,14:58:17,,female,moderate,49.0,no,no_kids,,white,casual,white,short_sleeve,red,short,clothes,6,10,no,57.0,5.0,12.0,2.920194801,101.7254579,2.0,Sepang,Selangor,63450,31.2,37.1,24.3,67.12,0.0,0,,0.0,0.0,,6.4,130.0,1009.6,89.0,10.7,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:58:17
28/11/2015,14:58:17,chinese,,moderate,55.0,no,,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,12.0,3.0,19.0,2.956901911,101.6791505,2.0,Putrajaya,Putrajaya,62300,31.3,37.0,24.0,65.07,0.0,0,,0.0,0.0,,5.6,101.0,1009.7,89.0,11.2,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:58:17
28/11/2015,14:58:17,indian,female,,29.0,yes,young,small,white,traditional,brown,,blue,long,,5,10,no,48.0,4.0,13.0,2.90410938,101.744252,2.0,Sepang,Selangor,63450,31.1,37.2,24.4,67.76,0.0,0,,0.0,0.0,,6.7,139.0,1009.6,89.0,10.6,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:58:17
28/11/2015,14:58:17,indian,female,moderate,32.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,,29.0,2.0,11.0,2.912415375,101.7295008,3.0,Sepang,Selangor,63450,31.1,37.2,24.4,67.42,0.0,0,,0.0,0.0,,6.6,134.0,1009.6,89.0,10.6,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:58:17
28/11/2015,14:58:17,indian,female,moderate,55.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,11.0,4.0,19.0,2.957823618,101.7397833,3.0,Sepang,Selangor,62500,31.3,37.1,24.1,65.92,0.0,0,,0.0,0.0,,6.0,113.0,1009.7,89.0,11.0,355.6,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 14:58:17
28/11/2015,15:01:51,indian,female,,53.0,yes,,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,46.0,2.0,8.0,2.957241351,101.6677904,2.0,Putrajaya,Putrajaya,62300,30.0,35.7,24.5,72.17,0.0,0,,0.0,0.0,,12.8,54.0,,89.0,6.1,262.8,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 15:01:51
28/11/2015,15:01:51,indian,female,fat,35.0,yes,young,,black,casual,,short_sleeve,black,short,clothes,5,9,yes,55.0,0.0,10.0,2.9193668,101.6732867,1.0,Sepang,Selangor,62100,29.4,34.8,24.7,75.81,0.0,0,,0.0,0.0,,15.3,66.0,,89.0,4.7,262.8,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 15:01:51
28/11/2015,16:16:37,foreigner ,female,,,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,3,10,no,19.0,0.0,18.0,2.917350483,101.7138555,3.0,Sepang,Selangor,62150,28.3,33.5,25.3,83.82,0.0,0,,0.0,0.0,,6.9,277.0,,89.0,8.6,183.1,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 16:16:37
28/11/2015,16:16:37,chinese,male,moderate,54.0,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,4,8,yes,32.0,2.0,20.0,2.960956877,101.705177,2.0,Putrajaya,Putrajaya,62502,28.5,34.0,25.5,83.84,0.0,0,,0.0,0.0,,6.6,288.0,,89.0,8.9,183.1,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 16:16:37
28/11/2015,18:01:45,foreigner ,male,fat,54.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,blankets,4,10,no,42.0,3.0,21.0,2.916161793,101.6329052,1.0,Sepang,Selangor,63000,28.0,33.2,25.6,86.84,0.0,0,,0.0,0.0,,3.6,42.0,,89.0,10.0,29.8,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 18:01:45
28/11/2015,18:01:45,,male,fat,45.0,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,7,no,13.0,5.0,18.0,2.943742008,101.6833709,2.0,Putrajaya,Putrajaya,62250,28.0,33.2,25.6,86.69,0.0,0,,0.0,0.0,,3.6,37.0,,89.0,10.0,29.8,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 18:01:45
28/11/2015,18:39:28,chinese,male,fat,40.0,no,no_kids,big,blue,casual,black,,black,long,clothes,6,9,yes,12.0,1.0,8.0,2.917113839,101.6721468,1.0,Sepang,Selangor,62100,28.0,33.3,25.7,87.16,0.0,0,,0.0,0.0,,3.6,53.0,,89.0,10.0,29.8,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 18:39:28
28/11/2015,18:39:28,foreigner ,male,fat,37.0,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,9,no,36.0,2.0,12.0,2.941018669,101.7035725,,Putrajaya,Putrajaya,62519,28.0,33.2,25.6,86.9,0.0,0,,0.0,0.0,,3.6,44.0,,89.0,10.0,29.8,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 18:39:28
28/11/2015,18:39:28,foreigner ,male,fat,28.0,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,40.0,2.0,14.0,2.93648461,101.7437368,3.0,Sepang,Selangor,63450,28.0,33.3,25.7,87.21,0.0,0,,0.0,0.0,,3.6,55.0,,89.0,10.0,29.8,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 18:39:28
28/11/2015,19:20:25,indian,,fat,39.0,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,7,no,57.0,5.0,16.0,2.906378735,101.7065735,2.0,Sepang,Selangor,62150,28.0,33.3,25.7,87.6,0.0,0,,0.0,0.0,,1.4,324.0,,89.0,10.0,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 19:20:25
28/11/2015,19:20:54,indian,male,fat,38.0,yes,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,56.0,0.0,14.0,2.966765123,101.6565403,1.0,Sepang,Selangor,47110,28.0,33.1,25.4,85.94,0.0,0,,0.0,0.0,,3.1,295.0,,89.0,10.0,0.2,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 19:20:54
28/11/2015,19:20:54,chinese,male,moderate,37.0,no,no_kids,big,red,casual,white,short_sleeve,blue,short,,3,10,yes,57.0,1.0,21.0,2.918093308,101.7189174,3.0,Sepang,Selangor,63450,28.0,33.3,25.7,87.44,0.0,0,,0.0,0.0,,1.5,321.0,,89.0,10.0,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 19:20:54
28/11/2015,19:37:03,foreigner ,male,fat,55.0,no,no_kids,big,red,,white,short_sleeve,black,long,blankets,6,7,no,51.0,3.0,10.0,2.937165184,101.7462031,1.0,Sepang,Selangor,63450,28.0,33.3,25.7,87.21,0.0,0,,0.0,0.0,,1.8,316.0,,89.0,10.0,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 19:37:03
28/11/2015,19:41:26,indian,female,fat,47.0,no,no_kids,big,white,formal,,long sleeve,black,long,blankets,6,8,yes,21.0,1.0,20.0,2.9443521,101.7380468,2.0,Sepang,Selangor,62050,28.0,33.2,25.6,87.05,0.0,0,,0.0,0.0,,1.9,313.0,,89.0,10.0,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 19:41:26
28/11/2015,20:13:04,,female,fat,32.0,,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,10,yes,46.0,2.0,15.0,2.903999468,101.6468071,3.0,Sepang,Selangor,63000,27.1,31.3,25.6,91.31,8.707,100,rain,0.0,0.0,,1.8,257.0,1010.6,89.0,8.7,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 20:13:04
28/11/2015,21:02:03,chinese,female,moderate,53.0,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,8,no,33.0,0.0,11.0,2.951017612,101.6778879,2.0,Putrajaya,Putrajaya,61250,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.9,318.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 21:02:03
28/11/2015,21:02:03,indian,female,,40.0,,no_kids,big,,casual,brown,long sleeve,black,long,blankets,6,7,yes,40.0,4.0,11.0,2.96161758,101.6793631,3.0,Putrajaya,Putrajaya,62300,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.8,321.0,,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 21:02:03
28/11/2015,21:07:53,chinese,male,fat,48.0,no,no_kids,big,pink,casual,,,black,short,clothes,5,7,no,38.0,0.0,18.0,2.953016497,101.6956509,1.0,Putrajaya,Putrajaya,62519,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,2.0,317.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 21:07:53
28/11/2015,21:07:03,chinese,female,,29.0,,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,10,no,60.0,1.0,7.0,2.911532141,101.7136628,1.0,Sepang,Selangor,62150,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,2.6,309.0,,89.0,8.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 21:07:03
28/11/2015,21:44:36,indian,male,fat,39.0,no,no_kids,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,5,7,no,39.0,2.0,16.0,2.952553114,101.6422005,1.0,Sepang,Selangor,47120,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.7,322.0,,89.0,7.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 21:44:36
28/11/2015,22:12:27,indian,male,fat,46.0,no,,big,pink,casual,white,short_sleeve,white,short,clothes,5,8,no,41.0,4.0,20.0,2.942448724,101.6682981,1.0,Sepang,Selangor,62300,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.8,306.0,,89.0,7.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 22:12:27
28/11/2015,22:12:27,indian,male,moderate,53.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,18.0,1.0,11.0,2.935239996,101.6786346,,Putrajaya,Putrajaya,62250,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.8,302.0,,89.0,7.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 22:12:27
28/11/2015,22:12:27,foreigner ,,moderate,40.0,no,no_kids,big,black,,brown,,,long,blankets,3,7,yes,13.0,0.0,9.0,2.91047392,101.6472204,1.0,Sepang,Selangor,63000,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.8,298.0,,89.0,7.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 22:12:27
28/11/2015,22:17:54,,male,fat,42.0,no,,big,red,,orange,short_sleeve,blue_jeans,long,clothes,4,7,no,43.0,3.0,18.0,2.909217289,101.6513053,3.0,Sepang,Selangor,63000,27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,1.8,297.0,,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 22:17:54
28/11/2015,23:04:39,indian,male,moderate,55.0,no,no_kids,big,,formal,blue,,black,long,clothes,6,8,no,18.0,5.0,18.0,2.962770274,101.631379,1.0,Sepang,Selangor,47120,26.8,30.0,24.6,87.53,0.0,0,,0.0,0.0,,3.2,100.0,1012.8,89.0,6.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:04:39
28/11/2015,23:04:39,indian,male,,38.0,no,no_kids,big,green,casual,,short_sleeve,brown,long,clothes,3,9,no,31.0,2.0,11.0,2.933335195,101.72351,3.0,Putrajaya,Putrajaya,62000,26.9,30.0,24.3,86.11,0.0,0,,0.0,0.0,,4.2,87.0,1012.6,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:04:39
28/11/2015,23:04:39,indian,male,fat,41.0,no,no_kids,,white,casual,red,short_sleeve,,short,clothes,3,7,no,46.0,5.0,8.0,2.910158031,101.6554901,3.0,Sepang,Selangor,63000,26.9,30.0,24.3,86.12,0.0,0,,0.0,0.0,,4.2,87.0,1012.6,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:04:39
28/11/2015,23:04:39,,,fat,55.0,no,no_kids,,,formal,,short_sleeve,black,long,clothes,4,10,no,46.0,1.0,13.0,2.954026725,101.7053091,,Putrajaya,Putrajaya,62000,26.8,30.0,24.4,86.64,0.0,0,,0.0,0.0,,3.8,92.0,1012.7,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:04:39
28/11/2015,23:14:19,indian,male,fat,35.0,,no_kids,big,black,casual,green,short_sleeve,grey,long,,4,8,no,42.0,1.0,20.0,2.94252653,101.6488364,1.0,Sepang,Selangor,63200,26.8,30.0,24.5,86.9,0.0,0,,0.0,0.0,,3.7,94.0,1012.7,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:14:19
28/11/2015,23:18:29,indian,female,thin,44.0,no,no_kids,big,red,,grey,short_sleeve,white,short,clothes,5,9,no,27.0,3.0,11.0,2.958719478,101.6452496,3.0,Sepang,Selangor,47120,26.8,30.0,24.5,87.3,0.0,0,,0.0,0.0,,3.4,98.0,1012.7,89.0,6.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:18:29
28/11/2015,23:54:31,foreigner ,,,52.0,yes,young,big,white,casual,red,short_sleeve,,short,blankets,3,8,no,27.0,1.0,21.0,2.912573936,101.7228097,1.0,Sepang,Selangor,63450,26.9,29.9,24.3,85.73,0.0,0,,0.0,0.0,,4.5,83.0,1012.6,89.0,8.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-28,2015-11-28 23:54:31
29/11/2015,0:07:01,indian,male,fat,34.0,yes,young,big,white,casual,blue,short_sleeve,black,long,blankets,3,7,no,,3.0,19.0,2.928971004,101.6655649,3.0,Sepang,Selangor,63200,26.6,26.6,24.0,85.65,0.0,0,,0.0,0.0,,2.9,181.0,,89.0,7.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:07:01
29/11/2015,0:08:32,chinese,female,moderate,40.0,yes,young,big,white,casual,green,short_sleeve,pink,short,,5,7,,51.0,2.0,21.0,2.922637325,101.667031,,Sepang,Selangor,62100,26.6,26.6,24.0,85.5,0.0,0,,0.0,0.0,,2.9,176.0,,89.0,7.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:08:32
29/11/2015,0:08:32,,female,moderate,28.0,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,6,7,yes,,2.0,10.0,2.926968056,101.7111016,2.0,Sepang,Selangor,62000,26.7,29.4,24.0,85.28,0.0,0,,0.0,0.0,,3.0,168.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:08:32
29/11/2015,0:08:32,foreigner ,,,51.0,yes,,,blue,casual,black,short_sleeve,black,long,clothes,4,8,no,37.0,5.0,18.0,2.919950719,101.6670731,3.0,Sepang,Selangor,62100,26.6,26.6,24.0,85.44,0.0,0,,0.0,0.0,,3.0,174.0,,89.0,7.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:08:32
29/11/2015,0:09:18,chinese,female,moderate,51.0,yes,young,big,white,,green,short_sleeve,pink,short,clothes,6,7,no,26.0,4.0,20.0,2.957438106,101.7368256,1.0,Sepang,Selangor,62500,26.6,26.6,24.0,85.7,0.0,0,,0.0,0.0,,2.9,183.0,,89.0,7.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:09:18
29/11/2015,0:09:18,foreigner ,female,moderate,37.0,,young,big,blue,,pink,long sleeve,black,long,clothes,5,10,no,,3.0,21.0,2.946010678,101.6409426,,Sepang,Selangor,63200,26.5,26.5,24.0,86.25,0.0,0,,0.0,0.0,,2.7,203.0,,89.0,6.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:09:18
29/11/2015,0:09:18,chinese,male,thin,43.0,,toddler,big,red,casual,white,,white,short,clothes,5,9,yes,,3.0,8.0,2.94102695,101.7029627,3.0,Putrajaya,Putrajaya,62519,26.6,26.6,24.0,85.61,0.0,0,,0.0,0.0,,2.9,180.0,,89.0,7.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 00:09:18
29/11/2015,1:25:34,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,,3,9,yes,32.0,1.0,16.0,2.925112052,101.7267215,2.0,Sepang,Selangor,63450,26.7,29.5,24.0,85.17,0.0,0,,0.0,0.0,,7.6,24.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 01:25:34
29/11/2015,1:25:34,chinese,male,fat,43.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,57.0,0.0,16.0,2.957848499,101.6967363,1.0,Putrajaya,Putrajaya,62502,26.5,26.5,24.0,85.99,0.0,0,,0.0,0.0,,6.7,4.0,,89.0,7.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 01:25:34
29/11/2015,1:25:34,foreigner ,male,thin,44.0,,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,27.0,0.0,13.0,2.913288621,101.7112219,1.0,Sepang,Selangor,62150,26.7,29.5,24.0,85.03,0.0,0,,0.0,0.0,,7.8,27.0,,89.0,8.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 01:25:34
29/11/2015,1:25:34,chinese,female,moderate,,no,no_kids,big,white,casual,white,short_sleeve,,short,clothes,6,10,no,12.0,3.0,7.0,2.965771246,101.6581466,2.0,Sepang,Selangor,62300,26.4,26.4,24.0,86.51,0.0,0,,0.0,0.0,,6.1,352.0,,89.0,6.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 01:25:34
29/11/2015,2:12:22,chinese,female,moderate,38.0,no,no_kids,big,white,casual,white,,red,short,,6,9,no,34.0,2.0,8.0,2.970201418,101.7199936,2.0,Sepang,Selangor,62502,26.4,26.4,24.0,86.9,0.0,0,,0.0,0.0,,5.8,37.0,1012.1,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 02:12:22
29/11/2015,2:12:22,foreigner ,male,fat,46.0,no,no_kids,big,white,,,short_sleeve,,short,blankets,3,7,no,15.0,,16.0,2.924151618,101.7016625,2.0,Putrajaya,Putrajaya,62150,26.5,26.5,24.0,85.85,0.0,0,,0.0,0.0,,6.9,47.0,1012.0,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-11-29,2015-11-29 02:12:22
